Album ID;Album Name;Release Date;Track Name;Disc Number;Track Number;Artist Names;Popularity;Explicit;Duration;Loudness;Tempo;Key;Mode;Time Signature;Danceability;Energy;Speechiness;Acousticness;Instrumentalness;Liveness;Valence
06mXfvDsRZNfnsGZvX2zpb;Music Of The Spheres;2021-10-15;🪐;1;1;Coldplay;63;No;00:53;-20.192;89.657;F;Major;4/4;0.326;0.322;0.0337;0.887;0.841;0.116;0.0651
06mXfvDsRZNfnsGZvX2zpb;Music Of The Spheres;2021-10-15;Higher Power;1;2;Coldplay;72;No;03:26;-5.931;177.894;A♯/B♭;Major;4/4;0.507;0.832;0.0425;0.00643;1.6e-05;0.229;0.485
06mXfvDsRZNfnsGZvX2zpb;Music Of The Spheres;2021-10-15;Humankind;1;3;Coldplay;70;No;04:26;-6.498;135.006;D;Major;4/4;0.575;0.838;0.0454;0.000172;0.000103;0.458;0.215
06mXfvDsRZNfnsGZvX2zpb;Music Of The Spheres;2021-10-15;✨;1;4;Coldplay;61;No;00:53;-17.24;166.784;F;Minor;4/4;0.0859;0.289;0.0359;0.805;0.99;0.141;0.038
06mXfvDsRZNfnsGZvX2zpb;Music Of The Spheres;2021-10-15;Let Somebody Go;1;5;Coldplay/Selena Gomez;79;No;04:01;-8.93;130.953;C;Major;4/4;0.592;0.342;0.0339;0.193;0.00245;0.11;0.155
06mXfvDsRZNfnsGZvX2zpb;Music Of The Spheres;2021-10-15;❤️;1;6;Coldplay/We Are KING/Jacob Collier;65;No;03:08;-15.431;136.68;E;Major;1/4;0.348;0.0491;0.0404;0.97;0.000186;0.0918;0.232
06mXfvDsRZNfnsGZvX2zpb;Music Of The Spheres;2021-10-15;People of The Pride;1;7;Coldplay;67;Yes;03:37;-6.785;136.362;E;Minor;4/4;0.432;0.613;0.0349;0.00581;0.0151;0.312;0.0911
06mXfvDsRZNfnsGZvX2zpb;Music Of The Spheres;2021-10-15;Biutyful;1;8;Coldplay;67;No;03:12;-7.84;153.937;F;Minor;4/4;0.614;0.68;0.0425;0.0168;0.00056;0.118;0.347
06mXfvDsRZNfnsGZvX2zpb;Music Of The Spheres;2021-10-15;🌎;1;9;Coldplay;15;No;00:21;-20.358;189.885;D♯/E♭;Major;3/4;0.115;0.907;0.223;0.969;0.981;0.98;0.0185
06mXfvDsRZNfnsGZvX2zpb;Music Of The Spheres;2021-10-15;My Universe;1;10;Coldplay/BTS;82;No;03:46;-6.268;105.006;C♯/D♭;Minor;4/4;0.573;0.711;0.0406;0.0114;0.0;0.328;0.47
06mXfvDsRZNfnsGZvX2zpb;Music Of The Spheres;2021-10-15;♾;1;11;Coldplay;63;No;03:46;-8.994;135.01;D;Major;4/4;0.576;0.896;0.0412;0.00941;0.955;0.153;0.412
06mXfvDsRZNfnsGZvX2zpb;Music Of The Spheres;2021-10-15;Coloratura;1;12;Coldplay;62;No;10:17;-10.836;134.055;D;Major;4/4;0.285;0.265;0.0288;0.629;0.179;0.066;0.0699
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;Sunrise;1;1;Coldplay;21;No;02:31;-12.302;78.045;A;Major;4/4;0.146;0.216;0.0399;0.939;0.54;0.0773;0.0341
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;Church;1;2;Coldplay;15;No;03:50;-6.98;123.973;B;Minor;4/4;0.449;0.736;0.0368;0.00865;0.145;0.147;0.133
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;Trouble In Town;1;3;Coldplay;21;Yes;04:38;-11.456;96.018;D;Minor;4/4;0.595;0.315;0.0296;0.427;0.648;0.111;0.336
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;BrokEn;1;4;Coldplay;13;No;02:30;-11.836;130.151;F;Major;4/4;0.55;0.271;0.0495;0.923;0.0;0.147;0.521
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;Daddy;1;5;Coldplay;25;No;04:58;-19.54;116.981;C♯/D♭;Major;4/4;0.633;0.18;0.034;0.931;0.801;0.513;0.2
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;WOTW / POTP;1;6;Coldplay;11;No;01:16;-15.483;133.686;A♯/B♭;Major;4/4;0.692;0.294;0.248;0.935;0.929;0.116;0.802
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;Arabesque;1;7;Coldplay;22;Yes;05:40;-7.727;172.009;G;Major;4/4;0.401;0.834;0.055;0.000114;0.849;0.373;0.163
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;When I Need A Friend;1;8;Coldplay;19;No;02:35;-18.225;64.501;C♯/D♭;Major;4/4;0.141;0.28;0.0618;0.921;0.368;0.135;0.434
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;Guns;2;9;Coldplay;10;Yes;01:55;-8.336;85.25;A♯/B♭;Major;3/4;0.475;0.565;0.0326;0.775;0.188;0.138;0.708
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;Orphans;2;10;Coldplay;26;No;03:17;-5.051;107.973;B;Minor;4/4;0.503;0.808;0.0451;0.0258;0.00149;0.557;0.282
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;Èkó;2;11;Coldplay;12;No;02:37;-13.871;182.995;G;Major;3/4;0.341;0.365;0.0322;0.722;0.00194;0.184;0.0486
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;Cry Cry Cry;2;12;Coldplay;15;No;02:47;-10.458;204.52;G♯/A♭;Major;3/4;0.491;0.262;0.0572;0.89;0.288;0.207;0.338
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;Old Friends;2;13;Coldplay;21;No;02:26;-17.499;134.025;F;Major;5/4;0.476;0.18;0.0346;0.943;0.235;0.138;0.236
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;بنی آدم;2;14;Coldplay;11;No;03:14;-20.428;140.438;G;Major;3/4;0.393;0.301;0.0497;0.758;0.764;0.161;0.0384
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;Champion Of The World;2;15;Coldplay;12;No;04:17;-7.095;108.9;G;Major;4/4;0.503;0.594;0.0263;0.00276;0.0102;0.109;0.168
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;Everyday Life;2;16;Coldplay;25;No;04:18;-8.991;124.103;D;Major;4/4;0.512;0.452;0.0292;0.775;0.0818;0.065;0.235
7z0efuBXAnPfu60aOL3QFV;Everyday Life;2019-11-22;Flags;2;17;Coldplay;12;No;03:36;-7.262;89.876;G;Major;4/4;0.55;0.796;0.0378;0.00107;1.18e-05;0.123;0.51
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;A Head Full of Dreams - Live in Buenos Aires;1;1;Coldplay;53;No;04:59;-6.33;122.756;B;Major;4/4;0.32;0.923;0.136;0.0132;0.00654;0.705;0.255
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Yellow - Live in Buenos Aires;1;2;Coldplay;55;No;05:50;-5.818;91.033;E;Major;4/4;0.322;0.873;0.0639;0.000343;0.000698;0.362;0.144
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Every Teardrop Is a Waterfall - Live in Buenos Aires;1;3;Coldplay;53;No;04:04;-5.619;118.005;A;Major;4/4;0.397;0.943;0.0663;0.00406;0.0;0.981;0.325
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;The Scientist - Live in Buenos Aires;1;4;Coldplay;57;No;06:28;-7.314;75.335;F;Major;4/4;0.294;0.652;0.0336;0.105;0.00196;0.378;0.167
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;God Put a Smile upon Your Face - Live in Buenos Aires;1;5;Coldplay;50;Yes;04:34;-4.687;137.917;C♯/D♭;Minor;4/4;0.345;0.967;0.0837;0.000615;0.000117;0.89;0.366
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Paradise - Live in Buenos Aires;1;6;Coldplay;54;No;06:59;-6.616;138.661;F;Major;4/4;0.189;0.872;0.051;0.00193;0.0187;0.898;0.19
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Always in My Head - Live in Buenos Aires;1;7;Coldplay;50;No;03:41;-7.872;97.555;F;Major;3/4;0.46;0.771;0.0314;0.00157;0.827;0.975;0.147
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Magic - Live in Buenos Aires;1;8;Coldplay;51;No;04:45;-6.547;95.544;A;Major;4/4;0.474;0.836;0.0618;0.0162;0.381;0.748;0.479
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Everglow - Live in Buenos Aires;1;9;Coldplay;51;No;04:55;-8.881;154.04;E;Major;4/4;0.292;0.434;0.033;0.711;0.000205;0.383;0.234
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Clocks - Live in Buenos Aires;1;10;Coldplay;53;No;04:20;-5.253;130.898;F;Minor;4/4;0.448;0.907;0.0531;0.065;0.0125;0.391;0.23
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Midnight - Live in Buenos Aires;1;11;Coldplay;49;No;01:45;-9.32;126.99;C♯/D♭;Major;4/4;0.359;0.768;0.0431;0.0428;0.46;0.319;0.119
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Charlie Brown - Live in Buenos Aires;1;12;Coldplay;52;No;04:44;-6.634;138.03;A♯/B♭;Major;4/4;0.312;0.87;0.0503;0.00181;0.00132;0.345;0.28
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Hymn for the Weekend - Live in Buenos Aires;1;13;Coldplay;55;No;05:02;-6.997;89.641;C;Minor;4/4;0.17;0.708;0.0417;0.0399;0.00945;0.354;0.251
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Fix You - Live in Buenos Aires;1;14;Coldplay;63;No;05:27;-7.53;140.351;D♯/E♭;Major;4/4;0.256;0.625;0.0348;0.00534;0.00386;0.179;0.201
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Viva La Vida - Live in Buenos Aires;1;15;Coldplay;65;No;04:11;-4.655;138.015;F;Minor;4/4;0.428;0.948;0.0934;0.00537;1.29e-06;0.371;0.219
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Adventure of a Lifetime - Live in Buenos Aires;1;16;Coldplay;53;No;05:06;-5.472;111.98;A;Minor;4/4;0.476;0.952;0.0884;0.00297;0.013;0.777;0.275
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;De Música Ligera - Live in Buenos Aires;1;17;Coldplay;50;No;06:09;-5.813;124.401;F♯/G♭;Major;4/4;0.196;0.937;0.138;0.00262;1.75e-06;0.397;0.0819
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Colour Spectrum - Live in Buenos Aires;1;18;Coldplay;45;No;01:57;-11.742;85.508;E;Major;4/4;0.253;0.454;0.0362;0.763;0.892;0.378;0.133
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;In My Place - Live in Buenos Aires;1;19;Coldplay;49;No;04:37;-6.956;78.393;A;Major;4/4;0.121;0.699;0.043;0.171;0.00104;0.965;0.326
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Amor Argentina - Live in Buenos Aires;1;20;Coldplay;45;No;05:16;-8.374;134.173;D♯/E♭;Major;4/4;0.233;0.675;0.0501;0.252;0.0181;0.854;0.317
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Something Just like This - Live in Buenos Aires;1;21;Coldplay;53;No;04:04;-5.866;102.913;B;Minor;4/4;0.426;0.859;0.0448;0.00072;0.000775;0.456;0.17
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;A Sky Full of Stars - Live in Buenos Aires;1;22;Coldplay;53;No;04:36;-6.596;124.893;F♯/G♭;Major;4/4;0.415;0.808;0.0367;0.00255;0.000606;0.982;0.2
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;Up&Up - Live in Buenos Aires;1;23;Coldplay;48;No;08:45;-5.61;67.092;G;Major;3/4;0.108;0.82;0.075;0.0115;2.41e-05;0.659;0.15
19CvkGjYpifkdwgVJSbog2;Live in Buenos Aires;2018-12-07;End Credits - Live in Buenos Aires;1;24;Coldplay;43;No;02:03;-18.429;74.901;E;Major;4/4;0.156;0.217;0.0451;0.000119;0.929;0.102;0.0936
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;A Head Full of Dreams;1;1;Coldplay;10;No;04:54;-6.967;122.836;B;Major;4/4;0.307;0.92;0.166;0.0948;0.00308;0.4;0.152
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;Yellow - Live;1;2;Coldplay;12;No;04:54;-5.659;90.993;E;Major;4/4;0.299;0.828;0.0461;8.92e-05;0.00295;0.931;0.23
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;The Scientist - Live;1;3;Coldplay;11;No;05:53;-8.391;75.219;F;Major;4/4;0.389;0.634;0.0339;0.0479;0.0116;0.734;0.23
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;Paradise - Live;1;4;Coldplay/Tiësto;8;No;06:51;-6.382;138.909;F;Major;4/4;0.183;0.883;0.0497;0.00537;0.000957;0.756;0.107
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;Everglow - Live;1;5;Coldplay;7;No;04:25;-10.806;78.552;E;Major;4/4;0.409;0.376;0.0325;0.738;4.88e-06;0.84;0.287
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;Midnight / Charlie Brown - Live;1;6;Coldplay;7;No;07:27;-9.07;134.272;D♯/E♭;Major;4/4;0.181;0.75;0.054;0.0136;0.0268;0.173;0.0709
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;Hymn for the Weekend - Live;1;7;Coldplay;8;No;03:42;-6.703;90.034;C;Minor;4/4;0.416;0.769;0.0409;0.00451;0.0192;0.91;0.413
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;Fix You - Live;1;8;Coldplay;11;No;05:52;-9.173;140.11;D♯/E♭;Major;4/4;0.261;0.54;0.0344;0.0133;0.392;0.461;0.0817
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;Viva La Vida - Live;1;9;Coldplay;15;No;04:12;-7.154;137.953;F;Minor;4/4;0.451;0.905;0.0664;0.00199;0.0411;0.196;0.14
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;Adventure of a Lifetime - Live;1;10;Coldplay;8;No;04:51;-6.455;112.031;G;Major;4/4;0.506;0.935;0.0627;0.000602;0.000173;0.938;0.341
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;Us Against the World - Live;1;11;Coldplay;6;No;06:21;-9.919;111.451;C;Major;3/4;0.233;0.52;0.0324;0.4;0.0116;0.955;0.0866
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;Something Just like That - Live;1;12;Coldplay;9;No;04:04;-7.685;102.943;B;Minor;4/4;0.427;0.797;0.0442;0.000804;0.00594;0.424;0.161
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;A Sky Full of Stars - Live;1;13;Coldplay;13;No;04:53;-6.261;125.009;F♯/G♭;Major;4/4;0.375;0.747;0.0378;0.0102;1.39e-05;0.757;0.241
6K1fjArmQ4SEiSDIG9fY01;Love in Tokyo;2018-12-07;Up&Up - Live;1;14;Coldplay;7;No;09:30;-6.74;72.528;G;Major;4/4;0.0973;0.779;0.0757;0.00482;0.0115;0.195;0.117
3cfAM8b8KqJRoIzt3zLKqw;A Head Full of Dreams;2015-12-04;A Head Full of Dreams;1;1;Coldplay;70;No;03:43;-4.982;122.984;B;Major;4/4;0.449;0.92;0.0737;0.0021;0.0167;0.334;0.0772
3cfAM8b8KqJRoIzt3zLKqw;A Head Full of Dreams;2015-12-04;Birds;1;2;Coldplay;64;No;03:49;-5.584;105.009;C;Major;4/4;0.559;0.841;0.0332;0.000315;0.437;0.0816;0.147
3cfAM8b8KqJRoIzt3zLKqw;A Head Full of Dreams;2015-12-04;Hymn for the Weekend;1;3;Coldplay;85;No;04:18;-6.487;90.027;C;Minor;4/4;0.491;0.693;0.0377;0.211;6.92e-06;0.325;0.412
3cfAM8b8KqJRoIzt3zLKqw;A Head Full of Dreams;2015-12-04;Everglow;1;4;Coldplay;69;No;04:42;-9.155;146.107;E;Major;4/4;0.534;0.445;0.0292;0.456;0.0684;0.112;0.136
3cfAM8b8KqJRoIzt3zLKqw;A Head Full of Dreams;2015-12-04;Adventure of a Lifetime;1;5;Coldplay;79;No;04:23;-3.887;111.995;G;Major;4/4;0.638;0.924;0.036;0.00205;0.000175;0.149;0.53
3cfAM8b8KqJRoIzt3zLKqw;A Head Full of Dreams;2015-12-04;Fun (feat. Tove Lo);1;6;Coldplay;58;No;04:27;-5.125;134.021;C;Major;4/4;0.485;0.735;0.0354;0.271;7.49e-06;0.0853;0.216
3cfAM8b8KqJRoIzt3zLKqw;A Head Full of Dreams;2015-12-04;Kaleidoscope;1;7;Coldplay;52;No;01:51;-18.193;127.122;G;Minor;4/4;0.288;0.285;0.0355;0.964;0.897;0.406;0.148
3cfAM8b8KqJRoIzt3zLKqw;A Head Full of Dreams;2015-12-04;Army of One;1;8;Coldplay;58;No;06:16;-6.492;146.048;D♯/E♭;Major;4/4;0.387;0.659;0.0434;0.275;6.44e-05;0.0861;0.287
3cfAM8b8KqJRoIzt3zLKqw;A Head Full of Dreams;2015-12-04;Amazing Day;1;9;Coldplay;59;No;04:31;-5.796;97.041;F;Major;3/4;0.451;0.636;0.0274;0.017;0.435;0.141;0.289
3cfAM8b8KqJRoIzt3zLKqw;A Head Full of Dreams;2015-12-04;Colour Spectrum;1;10;Coldplay;51;No;01:00;-20.349;123.58;B;Major;4/4;0.348;0.166;0.0376;0.852;0.915;0.137;0.0337
3cfAM8b8KqJRoIzt3zLKqw;A Head Full of Dreams;2015-12-04;Up&Up;1;11;Coldplay;70;No;06:45;-5.459;163.989;G;Major;4/4;0.479;0.717;0.0605;0.0488;0.000333;0.102;0.253
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;A Head Full of Dreams;1;1;Coldplay;18;No;03:43;-4.982;122.984;B;Major;4/4;0.449;0.92;0.0737;0.0021;0.0167;0.334;0.0772
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Birds;1;2;Coldplay;17;No;03:49;-5.584;105.009;C;Major;4/4;0.559;0.841;0.0332;0.000315;0.437;0.0816;0.147
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Hymn for the Weekend;1;3;Coldplay;27;No;04:18;-6.487;90.027;C;Minor;4/4;0.491;0.693;0.0377;0.211;6.92e-06;0.325;0.412
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Everglow;1;4;Coldplay;20;No;04:42;-9.155;146.107;E;Major;4/4;0.534;0.445;0.0292;0.456;0.0684;0.112;0.136
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Adventure of a Lifetime;1;5;Coldplay;24;No;04:23;-3.887;111.995;G;Major;4/4;0.638;0.924;0.036;0.00205;0.000175;0.149;0.53
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Fun (feat. Tove Lo);1;6;Coldplay;17;No;04:27;-5.125;134.021;C;Major;4/4;0.485;0.735;0.0354;0.271;7.49e-06;0.0853;0.216
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Kaleidoscope;1;7;Coldplay;12;No;01:51;-18.193;127.122;G;Minor;4/4;0.288;0.285;0.0355;0.964;0.897;0.406;0.148
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Army of One;1;8;Coldplay;15;No;06:16;-6.492;146.048;D♯/E♭;Major;4/4;0.387;0.659;0.0434;0.275;6.44e-05;0.0861;0.287
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Amazing Day;1;9;Coldplay;15;No;04:31;-5.796;97.041;F;Major;3/4;0.451;0.636;0.0274;0.017;0.435;0.141;0.289
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Colour Spectrum;1;10;Coldplay;12;No;01:00;-20.349;123.58;B;Major;4/4;0.348;0.166;0.0376;0.852;0.915;0.137;0.0337
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Up&Up;1;11;Coldplay;17;No;06:45;-5.459;163.989;G;Major;4/4;0.479;0.717;0.0605;0.0488;0.000333;0.102;0.253
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Adventure of a Lifetime - Matoma Remix;1;12;Coldplay/Matoma;18;No;04:10;-6.541;112.015;A;Minor;4/4;0.651;0.771;0.0313;0.00381;1.71e-05;0.238;0.456
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Hymn for the Weekend - Seeb Remix;1;13;Coldplay/Seeb;36;No;03:32;-3.516;102.028;C;Minor;4/4;0.564;0.849;0.0517;0.00868;4.68e-06;0.12;0.427
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Up&Up - Freedo Remix;1;14;Coldplay/Freedo;15;No;03:30;-5.947;97.986;G;Major;4/4;0.806;0.657;0.0688;0.103;0.00283;0.126;0.289
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;"Magic - Live at the Enmore Theatre, Sydney; 2016 Remaster";1;15;Coldplay;14;No;05:00;-8.945;93.312;A;Major;4/4;0.557;0.542;0.0439;0.235;0.141;0.715;0.301
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Clocks - Live at the Enmore Theatre, Sydney;1;16;Coldplay;16;No;04:20;-4.613;130.983;F;Minor;4/4;0.493;0.864;0.0399;0.0539;0.19;0.668;0.231
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Viva La Vida - Live at the Enmore Theatre, Sydney;1;17;Coldplay;17;No;04:11;-4.136;137.986;F;Minor;4/4;0.443;0.942;0.11;0.0139;3.58e-06;0.886;0.309
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;Oceans - Live at the Enmore Theatre, Sydney;1;18;Coldplay;12;No;04:00;-9.223;74.978;B;Major;4/4;0.384;0.414;0.0293;0.837;0.0209;0.147;0.177
5IDGBfcVjwMoGPKOsfyXLN;A Head Full of Dreams Tour Edition;2015-12-04;A Sky Full of Stars - Live at the Enmore Theatre, Sydney;1;19;Coldplay;16;No;05:47;-5.273;124.938;F♯/G♭;Major;4/4;0.236;0.825;0.0578;0.0603;0.000713;0.41;0.189
